Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales
100999,2024-01-11 09:30:00,Riyadh-Olaya,Qishtouza Nutella,Medium,103.57,8,0.0,Nuts,85692,51.0,Female,None,Cash,Mobile App,119,1.2,116,36.6,45.2,3.0,0,Modern,KSA,0,9,116.0,944.56
107433,2024-03-18 10:00:00,Alex-Stanly,Qishtouza Lotus,Medium,59.14,10,0.05,Pistachio,65244,51.0,Male,Gold,Instapay,Mobile App,75,1.1,110,29.4,80.2,5.0,0,Modern,Alexandria,0,10,82.8,644.63
102835,2024-01-30 12:30:00,Dubai-Marina,Qishtouza Lotus,Medium,53.08,7,0.15,Pistachio,52612,45.0,,Gold,Cash,ElMenus,97,7.1,102,24.6,46.7,5.0,0,Modern,UAE,0,12,52.02,367.85
109179,2024-04-05 14:30:00,Mansoura-Mashaya,Ice Cream Mango,Large,124.65,3,0.0,Lotus,81548,34.0,Female,,Instapay,Mobile App,115,8.6,121,28.4,60.1,3.0,0,Ice Cream,Delta,1,14,52.35,426.3
105881,2024-03-02 06:00:00,Cairo-Nasr City,Rice Pudding Oven,Small,125.31,10,0.0,Nuts,70873,69.0,Male,Silver,Credit Card,Mobile App,73,3.5,146,31.2,89.6,4.0,1,Traditional,Greater Cairo,1,6,175.43,1428.53
101238,2024-01-13 21:15:00,Riyadh-Olaya,Rice Pudding Oven,Large,41.5,1,0.0,Nutella,57049,63.0,Female,None,Credit Card,ElMenus,51,11.8,128,38.2,38.3,2.0,0,Traditional,KSA,1,21,5.81,47.31
102152,2024-01-23 09:45:00,Dubai-Marina,Rice Pudding Oven,Medium,140.32,6,0.0,Nutella,53482,51.0,Female,Silver,Instapay,In-store,56,7.5,118,16.4,25.5,2.0,0,Traditional,UAE,0,9,117.87,959.79
107920,2024-03-23 11:45:00,Riyadh-Olaya,Super B.Laban,Large,58.64,1,0.0,Nuts,51342,26.0,Female,Silver,Cash,ElMenus,70,14.7,101,31.7,67.5,1.0,0,Signature,KSA,1,11,8.21,66.85
109696,2024-04-10 23:45:00,Cairo-Zamalek,Rice Pudding Oven,Medium,121.57,9,0.1,Lotus,88951,17.0,Male,Bronze,Instapay,Talabat,17,10.5,107,23.8,56.5,3.0,0,Traditional,Greater Cairo,0,23,153.18,1137.9
107190,2024-03-15 21:15:00,Tanta-Saeed,Sweet Koshary Mix,Small,165.78,1,0.0,Pistachio,76461,26.0,Male,Gold,Wallet,In-store,108,13.5,122,30.8,43.4,2.0,0,Signature,Delta,1,21,23.21,188.99
108304,2024-03-27 11:45:00,Mansoura-Mashaya,Qishtouza Nutella,Large,72.7,8,0.05,Pistachio,82279,15.0,Male,Bronze,Credit Card,Talabat,65,8.5,138,28.5,55.7,1.0,0,Modern,Delta,0,11,81.42,633.94
106579,2024-03-09 12:30:00,Riyadh-Olaya,Rice Pudding Oven,Small,146.84,6,0.15,Nuts,80156,29.0,Male,Bronze,Instapay,In-store,32,1.3,108,19.1,45.3,3.0,0,Traditional,KSA,1,12,123.35,872.23
105092,2024-02-23 00:45:00,Cairo-Zamalek,Qishtouza Lotus,Medium,164.61,9,0.0,Nutella,64793,42.0,Male,Gold,Wallet,ElMenus,88,10.3,138,29.3,38.4,5.0,0,Modern,Greater Cairo,1,0,207.41,1688.9
102187,2024-01-23 18:30:00,Mansoura-Mashaya,Qishtouza Lotus,Large,97.03,6,0.0,None,69210,31.0,Female,Bronze,Instapay,ElMenus,27,13.2,108,28.2,89.7,4.0,1,Modern,Delta,0,18,81.51,663.69
101135,2024-01-12 19:30:00,Alex-Stanly,Rice Pudding Nuts,Medium,138.25,5,0.1,Nutella,88013,71.0,Male,Gold,Credit Card,ElMenus,75,13.2,118,37.6,24.5,,0,Traditional,Alexandria,1,19,96.78,718.9
105005,2024-02-22 03:00:00,Giza-Zayed,Qishtouza Lotus,Small,110.38,4,0.0,Pistachio,84708,,Male,Gold,Cash,Mobile App,100,2.3,124,15.2,21.8,2.0,0,Modern,Greater Cairo,0,3,61.81,503.33
107975,2024-03-24 01:30:00,Giza-Zayed,Om Ali Cream,Medium,69.96,6,0.15,Nuts,77708,24.0,Female,Bronze,Wallet,ElMenus,42,11.8,129,19.6,82.3,,1,Traditional,Greater Cairo,1,1,58.77,415.57
101304,2024-01-14 13:45:00,Tanta-Saeed,Qishtouza Nutella,Small,151.76,6,0.0,,61224,,Male,Silver,Cash,Mobile App,105,2.8,148,44.2,67.4,2.0,0,Modern,Delta,1,13,127.48,1038.04
108469,2024-03-29 05:00:00,Tanta-Saeed,Qishtouza Nutella,Medium,155.75,2,0.0,Nuts,75378,70.0,Female,None,Cash,Mobile App,106,1.7,127,15.8,64.1,,0,Modern,Delta,1,5,43.61,355.11
101628,2024-01-17 22:45:00,Cairo-Nasr City,Qishtouza Nutella,Medium,161.52,6,0.0,Lotus,54165,21.0,Female,Bronze,Credit Card,Mobile App,90,4.6,137,32.6,81.5,5.0,0,Modern,Greater Cairo,0,22,135.68,1104.8
109282,2024-04-06 16:15:00,Riyadh-Olaya,Ice Cream Mango,Large,77.39,3,0.0,Lotus,83198,,,Bronze,Instapay,Mobile App,59,11.5,118,29.5,44.7,,0,Ice Cream,KSA,1,16,32.5,264.67
101523,2024-01-16 20:30:00,Cairo-Nasr City,Qishtouza Nutella,Medium,67.79,10,0.1,Nutella,84815,74.0,Female,Bronze,Wallet,ElMenus,71,7.1,116,28.4,53.4,3.0,0,Modern,Greater Cairo,0,20,94.91,705.02
109811,2024-04-12 04:30:00,Mansoura-Mashaya,Super B.Laban,Small,98.01,11,0.05,Nuts,74361,35.0,Female,Gold,Wallet,In-store,53,5.8,121,38.8,34.9,5.0,0,Signature,Delta,1,4,150.94,1175.14
100359,2024-01-04 17:30:00,Cairo-Nasr City,Super B.Laban,Small,99.23,3,0.0,Lotus,69276,43.0,Male,None,Credit Card,In-store,108,13.6,128,33.7,77.7,5.0,0,Signature,Greater Cairo,0,17,41.68,339.37
100139,2024-01-02 10:30:00,Dubai-Marina,Qishtouza Nutella,Medium,148.4,7,0.15,,67320,18.0,Female,None,Cash,ElMenus,64,14.0,108,32.2,25.9,1.0,0,Modern,UAE,0,10,145.43,1028.41
100300,2024-01-04 02:45:00,Riyadh-Olaya,Super B.Laban,Large,51.36,2,0.0,Nutella,75342,59.0,Female,Bronze,Wallet,Talabat,34,14.5,125,32.0,72.9,1.0,0,Signature,KSA,0,2,14.38,117.1
101557,2024-01-17 05:00:00,Cairo-Zamalek,Om Ali Cream,Large,57.2,10,0.0,,81649,74.0,Female,Silver,Wallet,Mobile App,118,3.8,142,15.3,64.5,2.0,0,Traditional,Greater Cairo,0,5,80.08,652.08
105100,2024-02-23 02:45:00,Alex-Stanly,Rice Pudding Oven,Small,159.76,2,0.05,None,66256,44.0,Female,Silver,Wallet,Talabat,46,14.8,120,35.0,39.4,2.0,0,Traditional,Alexandria,1,2,44.73,348.27
100383,2024-01-04 23:30:00,Giza-Zayed,Ice Cream Mango,Medium,81.32,2,0.0,Nutella,75509,74.0,Female,Silver,Credit Card,Mobile App,52,11.7,113,15.9,61.4,2.0,0,Ice Cream,Greater Cairo,0,23,22.77,185.41
108313,2024-03-27 14:00:00,Dubai-Marina,Qishtouza Nutella,Medium,122.37,1,0.0,Lotus,82315,15.0,Male,,Credit Card,In-store,87,10.2,129,20.0,56.1,1.0,0,Modern,UAE,0,14,17.13,139.5
106949,2024-03-13 09:00:00,Giza-Zayed,Ice Cream Mango,Small,46.29,7,0.0,Nuts,79104,59.0,Male,Gold,Instapay,ElMenus,50,6.7,106,19.9,81.8,3.0,0,Ice Cream,Greater Cairo,0,9,45.36,369.39
104858,2024-02-20 14:15:00,Alex-Stanly,Qishtouza Nutella,Medium,54.88,7,0.15,Lotus,71296,16.0,,,Credit Card,In-store,13,3.3,118,15.3,83.0,2.0,0,Modern,Alexandria,0,14,53.78,380.32
103181,2024-02-03 03:00:00,Cairo-Nasr City,Ice Cream Mango,Small,123.66,10,0.1,Pistachio,56131,27.0,Female,Silver,Credit Card,Talabat,82,2.6,109,40.7,40.8,1.0,0,Ice Cream,Greater Cairo,1,3,173.12,1286.06
101440,2024-01-15 23:45:00,Alex-Stanly,Rice Pudding Oven,Large,66.61,9,0.0,Nuts,62712,50.0,Female,Silver,Cash,In-store,67,11.4,126,24.1,85.9,3.0,0,Traditional,Alexandria,0,23,83.93,683.42
107270,2024-03-16 17:15:00,Riyadh-Olaya,Rice Pudding Nuts,Medium,43.62,7,0.0,Nuts,80476,42.0,,None,Instapay,ElMenus,88,10.5,110,27.6,69.3,4.0,0,Traditional,KSA,1,17,42.75,348.09
105674,2024-02-29 02:15:00,Cairo-Nasr City,Super B.Laban,Large,108.21,7,0.0,Nuts,61538,42.0,Female,None,Cash,In-store,66,2.5,105,21.9,58.3,,0,Signature,Greater Cairo,0,2,106.05,863.52
100947,2024-01-10 20:30:00,Mansoura-Mashaya,Qishtouza Lotus,Small,179.02,10,0.0,Nutella,77653,46.0,Male,Silver,Cash,Mobile App,91,3.8,110,43.8,86.2,2.0,0,Modern,Delta,0,20,250.63,2040.83
102391,2024-01-25 21:30:00,Cairo-Zamalek,Super B.Laban,Medium,40.81,1,0.0,Nuts,59013,46.0,,,Wallet,ElMenus,62,2.3,103,31.9,73.9,2.0,0,Signature,Greater Cairo,0,21,5.71,46.52
105499,2024-02-27 06:30:00,Riyadh-Olaya,Qishtouza Lotus,Small,152.05,11,0.1,Pistachio,67361,54.0,Male,None,Cash,Talabat,75,6.4,138,39.6,70.3,3.0,0,Modern,KSA,0,6,234.16,1739.46
107074,2024-03-14 16:15:00,Giza-Zayed,Super B.Laban,Medium,133.8,1,0.0,,50779,18.0,Female,Gold,Instapay,ElMenus,108,1.7,122,38.6,53.4,2.0,0,Signature,Greater Cairo,0,16,18.73,152.53
109231,2024-04-06 03:30:00,Giza-Zayed,Qishtouza Lotus,Medium,43.68,4,0.05,Nuts,84150,14.0,Female,Bronze,Cash,Mobile App,40,3.1,133,35.3,65.0,4.0,0,Modern,Greater Cairo,1,3,24.46,190.44
102722,2024-01-29 08:15:00,Mansoura-Mashaya,Qishtouza Lotus,Small,120.94,2,0.0,Nuts,65655,68.0,Male,None,Cash,In-store,55,9.2,133,23.8,57.9,2.0,0,Modern,Delta,0,8,33.86,275.74
101933,2024-01-21 03:00:00,Cairo-Nasr City,Rice Pudding Oven,Small,40.04,4,0.0,Pistachio,58847,58.0,Female,,Cash,In-store,76,5.7,123,33.5,44.2,,0,Traditional,Greater Cairo,1,3,22.42,182.58
107424,2024-03-18 07:45:00,Cairo-Nasr City,Qishtouza Nutella,Large,113.85,6,0.0,Nuts,55728,73.0,Male,Bronze,Credit Card,Talabat,72,3.1,101,26.2,23.0,5.0,0,Modern,Greater Cairo,0,7,95.63,778.73
103237,2024-02-03 17:00:00,Cairo-Nasr City,Qishtouza Nutella,Medium,104.16,2,0.05,,67850,15.0,Male,None,Instapay,ElMenus,108,9.1,130,43.7,79.4,4.0,0,Modern,Greater Cairo,1,17,29.16,227.06
103141,2024-02-02 17:00:00,Cairo-Zamalek,Rice Pudding Oven,Large,76.49,10,0.05,Nutella,53024,56.0,Female,,Credit Card,Mobile App,29,11.1,105,20.2,79.3,2.0,0,Traditional,Greater Cairo,1,17,107.09,833.74
104164,2024-02-13 08:45:00,Riyadh-Olaya,Om Ali Cream,Small,42.81,4,0.0,Nutella,51529,43.0,Male,None,Instapay,ElMenus,115,13.6,114,41.6,79.5,3.0,0,Traditional,KSA,0,8,23.97,195.21
108889,2024-04-02 14:00:00,Alex-Stanly,Om Ali Cream,Large,164.32,2,0.0,,58328,,Male,Bronze,Wallet,ElMenus,32,1.2,101,29.1,75.4,3.0,0,Traditional,Alexandria,0,14,46.01,374.65
103808,2024-02-09 15:45:00,Giza-Zayed,Rice Pudding Nuts,Medium,60.4,9,0.0,Pistachio,84536,35.0,Male,Bronze,Instapay,Talabat,50,4.1,134,29.3,88.5,,0,Traditional,Greater Cairo,1,15,76.1,619.7
109480,2024-04-08 17:45:00,Cairo-Nasr City,Rice Pudding Oven,Large,140.83,5,0.05,None,63853,57.0,Male,Bronze,Instapay,Talabat,41,4.4,125,17.1,73.5,2.0,0,Traditional,Greater Cairo,0,17,98.58,767.52
106984,2024-03-13 17:45:00,Giza-Zayed,Qishtouza Lotus,Large,131.17,7,0.0,Nuts,55370,70.0,Female,Bronze,Cash,Mobile App,24,3.4,148,15.3,57.3,,0,Modern,Greater Cairo,0,17,128.55,1046.74
108905,2024-04-02 18:00:00,Alex-Stanly,Super B.Laban,Small,112.2,4,0.0,Pistachio,62530,36.0,Male,,Instapay,Mobile App,102,0.6,140,44.6,41.8,1.0,0,Signature,Alexandria,0,18,62.83,511.63
109723,2024-04-11 06:30:00,Cairo-Zamalek,Qishtouza Lotus,Medium,118.96,8,0.0,None,57000,15.0,Male,Silver,Wallet,ElMenus,117,9.0,147,24.7,46.9,3.0,0,Modern,Greater Cairo,0,6,133.24,1084.92
104155,2024-02-13 06:30:00,Cairo-Nasr City,Ice Cream Mango,Large,9999.99,7,0.0,Nutella,70157,28.0,Male,,Credit Card,ElMenus,55,8.6,123,37.7,63.8,5.0,0,Ice Cream,Greater Cairo,0,6,143.65,1169.71
104173,2024-02-13 11:00:00,Tanta-Saeed,Ice Cream Mango,Medium,94.1,8,0.0,Nuts,66623,38.0,Male,None,Wallet,ElMenus,25,4.8,122,18.3,66.7,4.0,0,Ice Cream,Delta,0,11,105.39,858.19
100797,2024-01-09 07:00:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,170.75,2,0.0,None,66220,21.0,Male,Bronze,Instapay,Talabat,76,6.4,145,22.8,59.3,4.0,0,Traditional,Delta,0,7,47.81,389.31
102417,2024-01-26 04:00:00,Tanta-Saeed,Qishtouza Nutella,Small,179.1,3,0.0,Pistachio,88152,52.0,Female,Gold,Credit Card,ElMenus,84,9.0,118,20.9,79.3,4.0,0,Modern,Delta,1,4,75.22,612.52
107171,2024-03-15 16:30:00,Dubai-Marina,Rice Pudding Oven,Medium,104.8,2,0.0,Nutella,74957,70.0,,Silver,Instapay,ElMenus,109,6.5,142,35.9,21.4,4.0,0,Traditional,UAE,1,16,29.34,238.94
106140,2024-03-04 22:45:00,Cairo-Nasr City,Rice Pudding Oven,Small,47.95,4,0.0,Pistachio,80925,49.0,Male,Silver,Wallet,ElMenus,87,14.1,101,24.3,24.0,1.0,0,Traditional,Greater Cairo,0,22,26.85,218.65
100786,2024-01-09 04:15:00,Cairo-Nasr City,Ice Cream Mango,Small,58.65,2,0.0,Pistachio,50551,71.0,Male,Bronze,Wallet,In-store,42,14.0,131,16.5,30.6,3.0,0,Ice Cream,Greater Cairo,0,4,16.42,133.72
107068,2024-03-14 14:45:00,Mansoura-Mashaya,Sweet Koshary Mix,Large,108.67,5,0.0,Lotus,78940,55.0,Female,Gold,Credit Card,Talabat,19,12.0,149,33.9,35.7,2.0,0,Signature,Delta,0,14,76.07,619.42
103159,2024-02-02 21:30:00,Riyadh-Olaya,Ice Cream Mango,Large,87.64,2,0.0,Nuts,75577,22.0,Female,Gold,Cash,Mobile App,105,9.4,138,33.6,53.6,1.0,0,Ice Cream,KSA,1,21,24.54,199.82
100124,2024-01-02 06:45:00,Dubai-Marina,Rice Pudding Oven,Large,117.8,10,0.05,Pistachio,79035,73.0,Male,Gold,Wallet,Talabat,76,0.8,102,44.7,57.2,2.0,0,Traditional,UAE,0,6,164.92,1284.02
109458,2024-04-08 12:15:00,Cairo-Zamalek,Ice Cream Mango,Small,163.83,4,0.0,Nutella,83317,14.0,Female,Bronze,Instapay,ElMenus,55,13.0,149,41.1,33.3,3.0,0,Ice Cream,Greater Cairo,0,12,91.74,747.06
109247,2024-04-06 07:30:00,Riyadh-Olaya,Sweet Koshary Mix,Large,126.29,8,0.1,Pistachio,80828,28.0,Female,None,Wallet,Mobile App,106,14.2,138,21.7,72.4,2.0,0,Signature,KSA,1,7,141.44,1050.73
102173,2024-01-23 15:00:00,Mansoura-Mashaya,Om Ali Cream,Small,71.45,7,0.0,Pistachio,61612,71.0,Female,Gold,Cash,ElMenus,68,12.9,144,37.3,46.3,5.0,0,Traditional,Delta,0,15,70.02,570.17
102170,2024-01-23 14:15:00,Riyadh-Olaya,Super B.Laban,Medium,115.01,1,0.0,None,54835,15.0,Male,Gold,Credit Card,Talabat,92,14.5,127,42.6,32.7,4.0,0,Signature,KSA,0,14,16.1,131.11
106881,2024-03-12 16:00:00,Dubai-Marina,Super B.Laban,Medium,58.26,11,0.0,Lotus,84550,31.0,Female,Gold,Cash,ElMenus,25,3.4,113,44.3,35.2,5.0,0,Signature,UAE,0,16,89.72,730.58
104010,2024-02-11 18:15:00,Riyadh-Olaya,Ice Cream Mango,Large,50.82,11,0.15,Nutella,74582,,Female,Gold,Credit Card,Talabat,23,14.6,126,24.0,51.5,,0,Ice Cream,KSA,1,18,78.26,553.43
109297,2024-04-06 20:00:00,Alex-Stanly,Rice Pudding Oven,Medium,98.04,8,0.05,,80497,72.0,Male,None,Instapay,Mobile App,23,14.9,118,19.2,49.6,3.0,0,Traditional,Alexandria,1,20,109.8,854.9
104341,2024-02-15 05:00:00,Riyadh-Olaya,Sweet Koshary Mix,Medium,150.86,9,0.0,Pistachio,50316,43.0,,Silver,Instapay,ElMenus,108,4.0,107,25.8,68.6,5.0,0,Signature,KSA,0,5,190.08,1547.82
100911,2024-01-10 11:30:00,Alex-Stanly,Rice Pudding Nuts,Small,139.36,9,0.0,Lotus,55689,32.0,Female,Silver,Credit Card,Talabat,33,5.7,115,17.3,31.1,4.0,0,Traditional,Alexandria,0,11,175.59,1429.83
106269,2024-03-06 07:00:00,Tanta-Saeed,Ice Cream Mango,Medium,61.56,1,0.0,Nutella,75798,32.0,Male,Gold,Cash,ElMenus,63,2.7,124,26.3,53.6,1.0,0,Ice Cream,Delta,0,7,8.62,70.18
107772,2024-03-21 22:45:00,Giza-Zayed,Ice Cream Mango,Large,112.05,6,0.0,Pistachio,71440,39.0,Female,None,Cash,ElMenus,79,13.0,132,33.1,32.6,3.0,0,Ice Cream,Greater Cairo,0,22,94.12,766.42
102310,2024-01-25 01:15:00,Alex-Stanly,Rice Pudding Nuts,Large,130.75,4,0.0,Pistachio,73684,26.0,,,Credit Card,ElMenus,14,8.9,132,33.9,84.3,2.0,1,Traditional,Alexandria,0,1,73.22,596.22
109659,2024-04-10 14:30:00,Mansoura-Mashaya,Ice Cream Mango,Large,93.01,4,0.0,Nuts,60245,21.0,Female,Gold,Instapay,Talabat,98,9.9,108,34.2,21.5,2.0,0,Ice Cream,Delta,0,14,52.09,424.13
103635,2024-02-07 20:30:00,Riyadh-Olaya,Super B.Laban,Medium,173.1,8,0.0,None,76903,16.0,Male,Bronze,Cash,ElMenus,33,10.2,117,26.7,52.6,4.0,0,Signature,KSA,0,20,193.87,1578.67
101258,2024-01-14 02:15:00,Alex-Stanly,Qishtouza Lotus,Medium,78.39,3,0.0,Nutella,68448,72.0,Female,None,Credit Card,ElMenus,92,12.4,110,22.4,46.9,5.0,0,Modern,Alexandria,1,2,32.92,268.09
106592,2024-03-09 15:45:00,Giza-Zayed,Qishtouza Nutella,Large,67.62,2,0.0,Nutella,61415,21.0,Female,Bronze,Instapay,In-store,16,6.0,144,42.0,50.6,3.0,0,Modern,Greater Cairo,1,15,18.93,154.17
104459,2024-02-16 10:30:00,Alex-Stanly,Qishtouza Nutella,Large,41.36,2,0.05,Nutella,54458,50.0,Male,,Instapay,ElMenus,74,3.8,108,27.6,33.8,3.0,0,Modern,Alexandria,1,10,11.58,90.16
106134,2024-03-04 21:15:00,Tanta-Saeed,Rice Pudding Oven,Small,71.17,7,0.0,,74112,19.0,Female,Gold,Instapay,Talabat,86,13.7,107,16.7,80.3,4.0,0,Traditional,Delta,0,21,69.75,567.94
101179,2024-01-13 06:30:00,Dubai-Marina,Qishtouza Nutella,Medium,97.7,5,0.1,Pistachio,60186,69.0,Male,None,Instapay,In-store,97,13.1,135,15.5,58.3,4.0,0,Modern,UAE,1,6,68.39,508.04
104653,2024-02-18 11:00:00,Cairo-Zamalek,Qishtouza Nutella,Medium,64.23,1,0.0,Lotus,82907,73.0,Male,Bronze,Wallet,Talabat,69,0.7,105,31.5,63.1,3.0,0,Modern,Greater Cairo,1,11,8.99,73.22
106219,2024-03-05 18:30:00,Cairo-Nasr City,Sweet Koshary Mix,Large,109.82,9,0.05,Nutella,61187,17.0,Female,Gold,Wallet,ElMenus,88,0.8,138,38.3,75.4,2.0,0,Signature,Greater Cairo,0,18,138.37,1077.33
103651,2024-02-08 00:30:00,Cairo-Zamalek,Qishtouza Nutella,Medium,165.17,7,0.0,,75539,34.0,Female,Silver,Credit Card,ElMenus,52,11.0,149,29.1,81.6,3.0,0,Modern,Greater Cairo,0,0,161.87,1318.06
100443,2024-01-05 14:30:00,Cairo-Nasr City,Qishtouza Nutella,Large,79.52,7,0.0,Nutella,83036,14.0,Female,None,Credit Card,Talabat,112,9.5,113,16.3,22.2,1.0,0,Modern,Greater Cairo,1,14,77.93,634.57
103416,2024-02-05 13:45:00,Alex-Stanly,Rice Pudding Nuts,Medium,138.33,8,0.0,Nuts,65833,34.0,Female,Gold,Cash,ElMenus,71,3.8,130,37.1,33.2,3.0,0,Traditional,Alexandria,0,13,154.93,1261.57
101400,2024-01-15 13:45:00,Mansoura-Mashaya,Qishtouza Nutella,Medium,141.22,8,0.1,Nutella,87953,37.0,,Gold,Cash,Talabat,44,13.4,132,21.8,47.2,5.0,0,Modern,Delta,0,13,158.17,1174.95
101458,2024-01-16 04:15:00,Giza-Zayed,Om Ali Cream,Medium,128.99,7,0.15,Nutella,73060,73.0,Male,Silver,Credit Card,In-store,55,7.7,110,31.6,71.9,1.0,0,Traditional,Greater Cairo,0,4,126.41,893.9
107525,2024-03-19 09:00:00,Cairo-Nasr City,Om Ali Cream,Small,58.82,2,0.0,Lotus,64287,34.0,Male,Gold,Credit Card,In-store,79,5.4,117,44.8,52.0,5.0,0,Traditional,Greater Cairo,0,9,16.47,134.11
105745,2024-02-29 20:00:00,Riyadh-Olaya,Qishtouza Lotus,Medium,125.47,2,0.05,Lotus,51437,17.0,,Silver,Cash,ElMenus,106,14.5,148,44.5,46.5,1.0,0,Modern,KSA,0,20,35.13,273.52
101055,2024-01-11 23:30:00,Cairo-Nasr City,Sweet Koshary Mix,Large,120.61,4,0.0,Pistachio,60230,66.0,Female,Gold,Instapay,Talabat,17,1.2,112,34.2,62.0,1.0,0,Signature,Greater Cairo,0,23,67.54,549.98
108999,2024-04-03 17:30:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,58.03,7,0.0,Nutella,54678,20.0,Male,Silver,Credit Card,Mobile App,74,13.5,124,29.9,72.3,2.0,0,Signature,Delta,0,17,56.87,463.08
103276,2024-02-04 02:45:00,Tanta-Saeed,Sweet Koshary Mix,Medium,50.18,7,0.0,Nutella,75165,18.0,Male,None,Instapay,Talabat,21,13.3,101,35.2,47.9,5.0,0,Signature,Delta,1,2,49.18,400.44
101464,2024-01-16 05:45:00,Alex-Stanly,Ice Cream Mango,Medium,120.51,9,0.0,Nuts,62333,16.0,Male,Silver,Credit Card,In-store,72,3.9,141,39.7,43.2,1.0,0,Ice Cream,Alexandria,0,5,151.84,1236.43
103700,2024-02-08 12:45:00,Mansoura-Mashaya,Om Ali Cream,Small,68.65,8,0.0,Nutella,75799,61.0,Male,None,Wallet,Talabat,118,7.2,143,28.4,85.9,,1,Traditional,Delta,0,12,76.89,626.09
103760,2024-02-09 03:45:00,Dubai-Marina,Sweet Koshary Mix,Medium,48.39,2,0.1,Lotus,82440,25.0,Male,None,Wallet,In-store,88,13.7,127,27.9,32.3,2.0,0,Signature,UAE,1,3,13.55,100.65
100930,2024-01-10 16:15:00,Cairo-Nasr City,Ice Cream Mango,Large,79.75,3,0.15,Nuts,79742,20.0,Male,Bronze,Wallet,Mobile App,119,4.3,103,39.4,75.5,4.0,0,Ice Cream,Greater Cairo,0,16,33.5,236.86
105512,2024-02-27 09:45:00,Tanta-Saeed,Super B.Laban,Large,87.77,4,0.0,,87637,71.0,Female,,Credit Card,Mobile App,23,11.0,147,39.9,53.1,1.0,0,Signature,Delta,0,9,49.15,400.23
106469,2024-03-08 09:00:00,Tanta-Saeed,Super B.Laban,Large,81.32,5,0.0,Nutella,85203,37.0,Male,Silver,Cash,In-store,69,12.0,139,22.0,47.6,1.0,0,Signature,Delta,1,9,56.92,463.52
108413,2024-03-28 15:00:00,Alex-Stanly,Qishtouza Nutella,Large,176.33,7,0.05,,50165,57.0,Female,Silver,Cash,In-store,115,4.4,139,37.4,52.8,5.0,0,Modern,Alexandria,0,15,172.8,1345.39
101830,2024-01-20 01:15:00,Cairo-Nasr City,Rice Pudding Nuts,Small,74.43,9,0.0,Nutella,63628,40.0,Female,,Wallet,In-store,65,1.9,120,20.0,82.6,4.0,0,Traditional,Greater Cairo,1,1,93.78,763.65
102929,2024-01-31 12:00:00,Cairo-Zamalek,Om Ali Cream,Medium,132.85,10,0.0,Nuts,89732,,Male,Bronze,Instapay,ElMenus,35,1.2,117,39.1,42.8,3.0,0,Traditional,Greater Cairo,0,12,185.99,1514.49
108296,2024-03-27 09:45:00,Dubai-Marina,Sweet Koshary Mix,Medium,73.73,4,0.0,,51179,32.0,Female,Silver,Wallet,ElMenus,63,6.3,136,31.9,31.5,3.0,0,Signature,UAE,0,9,41.29,336.21
106539,2024-03-09 02:30:00,Riyadh-Olaya,Rice Pudding Oven,Medium,72.15,5,0.0,Lotus,76446,63.0,Female,,Cash,ElMenus,71,5.0,112,24.0,85.1,1.0,0,Traditional,KSA,1,2,50.5,411.25
104222,2024-02-13 23:15:00,Giza-Zayed,Sweet Koshary Mix,Large,171.71,3,0.0,None,67871,54.0,Male,Gold,Wallet,Talabat,16,10.6,124,27.9,69.5,1.0,0,Signature,Greater Cairo,0,23,72.12,587.25
103547,2024-02-06 22:30:00,Cairo-Nasr City,Super B.Laban,Medium,120.27,5,0.0,Nutella,55539,59.0,Male,Gold,Credit Card,In-store,115,0.9,120,27.6,62.9,,0,Signature,Greater Cairo,0,22,84.19,685.54
105599,2024-02-28 07:30:00,Giza-Zayed,Super B.Laban,Large,79.15,4,0.0,,59213,41.0,Female,Silver,Wallet,Talabat,26,4.1,130,21.2,46.2,5.0,0,Signature,Greater Cairo,0,7,44.32,360.92
108938,2024-04-03 02:15:00,Tanta-Saeed,Sweet Koshary Mix,Large,99.29,7,0.0,,57452,31.0,Male,Silver,Wallet,In-store,82,4.9,111,22.0,29.2,2.0,0,Signature,Delta,0,2,97.3,792.33
107319,2024-03-17 05:30:00,Cairo-Nasr City,Sweet Koshary Mix,Large,83.69,6,0.0,Pistachio,84737,36.0,,Gold,Cash,Talabat,73,6.0,131,36.7,80.2,4.0,0,Signature,Greater Cairo,1,5,70.3,572.44
108351,2024-03-27 23:30:00,Alex-Stanly,Rice Pudding Nuts,Medium,172.09,10,0.0,Nutella,53485,20.0,Female,None,Cash,In-store,49,6.3,109,41.1,82.9,2.0,0,Traditional,Alexandria,0,23,240.93,1961.83
102012,2024-01-21 22:45:00,Mansoura-Mashaya,Rice Pudding Nuts,Medium,138.78,10,0.0,Nutella,64642,66.0,Female,Silver,Wallet,Talabat,48,13.1,143,27.3,70.3,3.0,0,Traditional,Delta,1,22,194.29,1582.09
